Mass 1: 5.044511E12 kg
Diameter 1: 8.0912695 m
Mass 2: 4.968899E12 kg
Diameter 2: 8.010815 m

Time (s)	Distance (m)	Gravitational Force (MN)
8.66		254.76		25358.40
8.68		254.66		25377.54
8.68		254.56		25396.71
8.69		254.47		25416.19
8.70		254.37		25435.69
8.71		254.27		25455.52
8.72		254.17		25475.47
8.73		254.07		25495.53
8.74		253.97		25515.71
8.74		253.87		25536.00
8.75		253.77		25556.41
8.76		253.67		25576.91
8.77		253.56		25597.57
8.78		253.46		25618.30
8.79		253.36		25639.20
8.79		253.25		25660.17
8.80		253.15		25681.33
8.81		253.04		25702.56
8.82		252.94		25723.99
8.82		252.83		25745.49
8.84		252.73		25767.20
8.84		252.62		25788.96
8.85		252.51		25810.95
8.86		252.41		25832.85
8.87		252.30		25854.87
8.87		252.19		25876.81
8.89		252.08		25899.01
8.89		251.97		25921.23
8.90		251.87		25943.79
8.90		251.76		25966.39
8.92		251.64		25989.34
8.92		251.54		26011.76
8.94		251.43		26033.42
8.94		251.33		26054.11
8.95		251.23		26074.20
8.96		251.14		26094.19
8.97		251.04		26114.29
8.98		250.94		26134.53
8.98		250.85		26154.86
8.99		250.75		26175.35
9.00		250.65		26195.92
9.01		250.55		26216.67
9.02		250.45		26237.48
9.03		250.35		26258.50
9.03		250.25		26279.51
9.04		250.15		26300.74
9.05		250.05		26321.98
9.06		249.95		26343.47
9.06		249.85		26364.99
9.08		249.74		26386.82
9.08		249.64		26408.67
9.09		249.53		26430.84
9.10		249.43		26452.77
9.11		249.33		26474.58
9.11		249.23		26495.99
9.13		249.13		26517.41
9.14		249.03		26538.73
9.14		248.93		26560.10
9.15		248.83		26581.60
9.16		248.72		26603.18
9.17		248.62		26624.92
9.18		248.52		26646.73
9.19		248.42		26668.67
9.19		248.32		26690.60
9.20		248.21		26712.57
9.21		248.11		26734.48
9.22		248.01		26756.45
9.22		247.91		26778.39
9.24		247.81		26800.44
9.24		247.71		26822.47
9.25		247.60		26844.64
9.26		247.50		26866.77
9.27		247.40		26889.06
9.27		247.30		26911.28
9.29		247.19		26933.67
9.29		247.09		26955.97
9.30		246.99		26978.45
9.30		246.89		27000.83
9.32		246.78		27023.42
9.32		246.68		27045.89
9.34		246.58		27068.57
9.34		246.47		27091.20
9.35		246.37		27113.83
9.36		246.27		27136.60
9.37		246.16		27159.50
9.38		246.06		27182.55
9.38		245.95		27205.70
9.39		245.85		27229.04
9.40		245.74		27252.46
9.41		245.64		27276.08
9.42		245.53		27299.78
9.43		245.42		27323.71
9.43		245.32		27347.70
9.44		245.21		27371.95
9.45		245.10		27396.25
9.46		244.99		27420.85
9.46		244.88		27445.49
9.48		244.77		27470.46
9.48		244.66		27495.46
9.49		244.54		27520.82
9.50		244.43		27546.22
9.51		244.32		27572.02
9.51		244.20		27597.86
9.53		244.08		27624.09
9.54		243.97		27650.48
9.54		243.85		27676.99
9.55		243.73		27703.67
9.56		243.62		27730.15
9.57		243.50		27756.15
9.58		243.39		27781.75
9.59		243.28		27807.27
9.59		243.17		27832.82
9.60		243.06		27858.58
9.61		242.94		27884.42
9.62		242.83		27910.45
9.62		242.72		27936.45
9.64		242.60		27962.54
9.64		242.49		27988.55
9.65		242.38		28014.70
9.66		242.26		28040.77
9.67		242.15		28067.04
9.67		242.04		28093.29
9.69		241.92		28119.82
9.69		241.81		28146.36
9.70		241.69		28173.14
9.70		241.58		28199.87
9.72		241.46		28226.82
9.73		241.35		28253.73
9.74		241.23		28280.63
9.74		241.12		28307.61
9.75		241.00		28334.66
9.76		240.89		28361.83
9.77		240.77		28389.06
9.78		240.66		28416.39
9.78		240.54		28443.74
9.79		240.43		28471.21
9.80		240.31		28498.69
9.81		240.19		28526.30
9.82		240.08		28553.91
9.83		239.96		28581.67
9.83		239.84		28609.42
9.84		239.73		28637.35
9.85		239.61		28665.25
9.86		239.49		28693.34
9.86		239.38		28721.40
9.88		239.26		28749.66
9.88		239.14		28777.88
9.89		239.02		28806.32
9.90		238.91		28834.70
9.91		238.79		28863.33
9.92		238.67		28891.96
9.93		238.55		28920.64
9.94		238.43		28949.40
9.94		238.31		28978.25
9.95		238.19		29007.21
9.96		238.08		29036.22
9.97		237.96		29065.33
9.98		237.84		29094.46
9.99		237.72		29123.71
9.99		237.60		29152.98
10.00		237.48		29182.38
10.01		237.36		29211.81
10.02		237.24		29241.39
10.02		237.12		29270.97
10.04		237.00		29300.72
10.04		236.88		29330.46
10.05		236.76		29360.39
10.06		236.64		29390.29
10.07		236.52		29420.40
10.07		236.40		29450.47
10.09		236.27		29480.79
10.09		236.15		29511.05
10.10		236.03		29541.56
10.10		235.91		29572.02
10.12		235.79		29602.74
10.13		235.66		29633.47
10.14		235.54		29664.25
10.14		235.42		29695.13
10.15		235.30		29726.10
10.16		235.17		29757.20
10.17		235.05		29788.35
10.18		234.93		29819.61
10.18		234.80		29850.90
10.19		234.68		29882.32
10.20		234.56		29913.75
10.21		234.43		29945.36
10.22		234.31		29976.99
10.23		234.19		30008.77
10.23		234.06		30040.56
10.24		233.94		30072.54
10.25		233.81		30104.50
10.26		233.69		30136.69
10.26		233.56		30168.84
10.28		233.44		30201.22
10.28		233.31		30233.57
10.29		233.19		30266.16
10.30		233.06		30298.71
10.31		232.94		30331.53
10.31		232.81		30364.29
10.33		232.68		30397.35
10.34		232.56		30430.42
10.34		232.43		30463.55
10.35		232.30		30496.78
10.36		232.18		30530.11
10.37		232.05		30563.58
10.38		231.92		30597.11
10.39		231.80		30630.78
10.39		231.67		30664.46
10.40		231.54		30698.30
10.41		231.41		30732.16
10.42		231.29		30766.21
10.42		231.16		30800.27
10.44		231.03		30834.54
10.44		230.90		30868.80
10.45		230.77		30903.29
10.46		230.64		30937.75
10.47		230.51		30972.46
10.47		230.38		31007.15
10.49		230.26		31042.07
10.49		230.13		31076.97
10.50		230.00		31112.14
10.50		229.87		31147.28
10.52		229.74		31182.71
10.53		229.60		31218.16
10.54		229.47		31253.68
10.54		229.34		31289.32
10.55		229.21		31325.07
10.56		229.08		31360.96
10.57		228.95		31396.93
10.58		228.82		31433.03
10.58		228.69		31469.16
10.59		228.56		31505.46
10.60		228.42		31541.80
10.61		228.29		31578.32
10.62		228.16		31614.87
10.63		228.03		31651.63
10.63		227.89		31688.40
10.64		227.76		31725.40
10.65		227.63		31762.39
10.66		227.50		31799.64
10.66		227.36		31836.75
10.68		227.23		31874.04
10.68		227.10		31911.09
10.69		226.97		31948.31
10.70		226.83		31985.47
10.71		226.70		32023.09
10.71		226.57		32060.78
10.73		226.43		32098.97
10.74		226.30		32137.37
10.74		226.16		32175.93
10.75		226.03		32214.72
10.76		225.89		32253.66
10.77		225.75		32292.84
10.78		225.61		32332.16
10.79		225.48		32371.74
10.79		225.34		32411.45
10.80		225.20		32451.44
10.81		225.06		32491.55
10.82		224.92		32531.97
10.82		224.78		32572.49
10.84		224.64		32613.34
10.84		224.50		32654.30
10.85		224.36		32695.61
10.86		224.22		32737.01
10.87		224.07		32778.80
10.87		223.93		32820.67
10.89		223.79		32862.96
10.89		223.64		32905.33
10.90		223.50		32948.15
10.90		223.35		32991.05
10.92		223.20		33034.41
10.93		223.06		33077.95
10.94		222.91		33121.69
10.94		222.76		33165.62
10.95		222.61		33209.73
10.96		222.47		33254.06
10.97		222.32		33298.55
10.98		222.17		33343.28
10.98		222.02		33388.16
10.99		221.87		33433.30
11.00		221.72		33478.57
11.01		221.57		33524.13
11.02		221.42		33569.82
11.03		221.27		33615.82
11.03		221.11		33661.94
11.04		220.96		33708.38
11.05		220.81		33754.94
11.06		220.66		33801.84
11.06		220.50		33848.85
11.08		220.35		33896.25
11.08		220.20		33942.20
11.09		220.06		33986.12
11.10		219.92		34028.08
11.11		219.79		34069.29
11.11		219.66		34110.41
11.13		219.52		34151.97
11.14		219.39		34193.71
11.14		219.25		34235.63
11.15		219.12		34277.73
11.16		218.98		34319.99
11.17		218.85		34362.45
11.18		218.71		34405.06
11.19		218.58		34447.90
11.19		218.44		34490.87
11.20		218.30		34534.09
11.21		218.17		34577.43
11.22		218.03		34621.05
11.22		217.89		34664.78
11.24		217.75		34708.81
11.24		217.62		34752.95
11.25		217.48		34797.42
11.26		217.34		34841.99
11.27		217.20		34886.92
11.27		217.06		34931.94
11.29		216.92		34977.36
11.29		216.77		35022.86
11.30		216.63		35068.27
11.31		216.50		35112.94
11.32		216.36		35156.88
11.33		216.23		35200.31
11.34		216.10		35243.54
11.34		215.96		35286.86
11.35		215.83		35330.35
11.36		215.70		35374.04
11.37		215.56		35417.88
11.38		215.43		35461.94
11.38		215.29		35506.15
11.39		215.16		35550.60
11.40		215.03		35595.18
11.41		214.89		35640.01
11.42		214.75		35684.96
11.43		214.62		35730.21
11.43		214.48		35775.56
11.44		214.35		35821.24
11.45		214.21		35867.02
11.46		214.07		35913.14
11.46		213.93		35959.37
11.48		213.79		36005.97
11.48		213.66		36052.67
11.49		213.52		36099.76
11.50		213.38		36146.94
11.51		213.24		36194.56
11.52		213.10		36242.37
11.53		212.96		36290.38
11.54		212.81		36338.58
11.54		212.67		36386.97
11.55		212.53		36435.57
11.56		212.39		36484.37
11.57		212.25		36533.36
11.58		212.10		36582.62
11.59		211.96		36632.31
11.59		211.82		36682.21
11.60		211.67		36732.38
11.61		211.53		36782.70
11.62		211.38		36833.32
11.62		211.23		36884.07
11.64		211.09		36934.94
11.64		210.94		36985.67
11.65		210.80		37036.41
11.66		210.66		37086.98
11.67		210.51		37137.64
11.67		210.37		37188.23
11.69		210.23		37239.02
11.69		210.08		37289.75
11.70		209.94		37340.69
11.70		209.80		37391.61
11.72		209.65		37443.21
11.73		209.51		37495.55
11.74		209.36		37548.50
11.74		209.21		37601.84
11.75		209.06		37655.39
11.76		208.91		37709.17
11.77		208.76		37763.14
11.78		208.61		37817.35
11.78		208.46		37871.75
11.79		208.31		37926.41
11.80		208.16		37981.23
11.81		208.01		38036.35
11.82		207.86		38091.63
11.83		207.71		38147.22
11.83		207.56		38202.96
11.84		207.41		38258.72
11.85		207.25		38314.29
11.86		207.10		38369.92
11.86		206.95		38425.59
11.88		206.80		38481.58
11.88		206.65		38537.70
11.89		206.50		38594.22
11.90		206.35		38650.93
11.91		206.20		38708.08
11.91		206.05		38765.30
11.93		205.89		38822.78
11.94		205.74		38880.27
11.94		205.59		38937.79
11.95		205.44		38995.44
11.96		205.28		39053.25
11.97		205.13		39111.31
11.98		204.98		39169.56
11.99		204.83		39228.07
11.99		204.67		39286.74
12.00		204.52		39345.65
12.01		204.37		39404.66
12.02		204.21		39463.90
12.02		204.06		39523.24
12.04		203.91		39582.84
12.04		203.75		39642.54
12.05		203.60		39702.54
12.06		203.45		39762.63
12.07		203.29		39823.01
12.07		203.14		39883.47
12.09		202.98		39944.23
12.09		202.83		40005.08
12.10		202.67		40066.24
12.10		202.52		40127.49
12.12		202.36		40189.08
12.13		202.21		40250.80
12.14		202.05		40312.68
12.14		201.90		40374.75
12.15		201.74		40437.01
12.16		201.59		40499.48
12.17		201.43		40562.03
12.18		201.28		40624.41
12.18		201.12		40686.28
12.19		200.97		40747.93
12.20		200.82		40810.89
12.21		200.65		40876.97
12.22		200.48		40946.28
12.23		200.31		41018.15
12.23		200.13		41091.06
12.24		199.95		41164.32
12.25		199.77		41237.78
12.26		199.59		41311.61
12.26		199.42		41385.64
12.28		199.24		41460.06
12.28		199.06		41534.68
12.29		198.88		41609.69
12.30		198.70		41684.91
12.31		198.52		41760.53
12.31		198.34		41836.35
12.33		198.16		41912.60
12.34		197.98		41989.12
12.34		197.80		42065.91
12.35		197.62		42142.97
12.36		197.43		42220.28
12.37		197.25		42297.88
12.38		197.07		42375.72
12.39		196.89		42453.86
12.39		196.71		42532.24
12.40		196.53		42610.94
12.41		196.35		42689.87
12.42		196.16		42769.12
12.42		195.98		42848.61
12.44		195.80		42928.44
12.44		195.62		43008.50
12.45		195.43		43088.91
12.46		195.25		43169.55
12.47		195.07		43250.56
12.47		194.89		43331.79
12.49		194.70		43413.42
12.49		194.52		43495.27
12.50		194.34		43577.50
12.50		194.15		43659.96
12.52		193.97		43742.83
12.53		193.78		43825.98
12.54		193.60		43909.41
12.54		193.42		43993.13
12.55		193.23		44077.13
12.56		193.05		44161.43
12.57		192.86		44245.99
12.58		192.68		44330.87
12.58		192.49		44416.01
12.59		192.31		44501.48
12.60		192.12		44587.20
12.61		191.94		44673.26
12.62		191.75		44759.59
12.63		191.57		44846.25
12.63		191.38		44933.18
12.64		191.20		45020.45
12.65		191.01		45107.99
12.66		190.82		45195.90
12.66		190.64		45284.06
12.68		190.45		45372.59
12.68		190.27		45461.39
12.69		190.08		45550.57
12.70		189.89		45640.02
12.71		189.71		45729.86
12.72		189.52		45820.02
12.73		189.33		45910.48
12.74		189.15		46001.25
12.74		188.96		46092.32
12.75		188.77		46183.71
12.76		188.59		46275.40
12.77		188.40		46367.41
12.78		188.21		46459.72
12.79		188.02		46552.37
12.79		187.84		46645.31
12.80		187.65		46738.59
12.81		187.46		46832.16
12.82		187.27		46926.08
12.82		187.09		47020.30
12.84		186.90		47114.87
12.84		186.71		47209.74
12.85		186.52		47304.96
12.86		186.33		47400.48
12.87		186.15		47496.37
12.87		185.96		47592.56
12.89		185.77		47689.13
12.89		185.58		47786.00
12.90		185.39		47883.26
12.90		185.20		47980.82
12.92		185.02		48078.78
12.93		184.83		48177.07
12.94		184.64		48275.69
12.95		184.45		48374.68
12.95		184.26		48473.98
12.96		184.07		48573.61
12.97		183.88		48673.57
12.98		183.69		48773.87
12.98		183.50		48874.49
12.99		183.31		48975.47
13.00		183.12		49076.76
13.01		182.94		49178.42
13.02		182.75		49280.39
13.03		182.56		49382.73
13.03		182.37		49485.39
13.04		182.18		49588.41
13.05		181.99		49691.76
13.06		181.80		49795.47
13.06		181.61		49899.51
13.08		181.42		50002.58
13.08		181.24		50103.98
13.09		181.06		50203.86
13.10		180.88		50302.81
13.11		180.70		50401.51
13.12		180.52		50500.46
13.13		180.35		50599.72
13.14		180.17		50699.28
13.14		179.99		50799.14
13.15		179.82		50899.30
13.16		179.64		50999.77
13.17		179.46		51100.55
13.18		179.28		51201.63
13.19		179.11		51303.02
13.19		178.93		51404.71
13.20		178.75		51506.71
13.21		178.58		51609.02
13.22		178.40		51711.64
13.22		178.22		51814.57
13.24		178.04		51917.81
13.24		177.87		52021.36
13.25		177.69		52125.21
13.26		177.51		52229.38
13.27		177.33		52333.85
13.27		177.15		52440.36
13.29		176.97		52549.90
13.29		176.78		52662.32
13.30		176.59		52776.99
13.30		176.39		52893.08
13.32		176.20		53009.71
13.33		176.01		53126.31
13.34		175.81		53242.85
13.34		175.62		53359.42
13.35		175.43		53476.16
13.36		175.24		53593.18
13.37		175.05		53710.58
13.38		174.86		53828.35
13.38		174.66		53946.50
13.39		174.47		54066.23
13.40		174.27		54187.87
13.41		174.08		54311.08
13.42		173.88		54435.49
13.43		173.68		54560.83
13.43		173.48		54686.96
13.44		173.28		54813.74
13.45		173.08		54941.02
13.46		172.87		55068.73
13.46		172.67		55196.90
13.48		172.47		55325.59
13.48		172.27		55454.81
13.49		172.07		55584.31
13.50		171.87		55714.01
13.51		171.67		55843.88
13.52		171.47		55974.10
13.53		171.27		56104.75
13.54		171.07		56235.82
13.54		170.87		56367.52
13.55		170.67		56500.44
13.56		170.47		56634.85
13.57		170.26		56770.67
13.58		170.06		56907.63
13.59		169.85		57045.39
13.59		169.65		57183.68
13.60		169.44		57322.40
13.61		169.24		57461.61
13.62		169.03		57601.14
13.62		168.83		57741.03
13.64		168.62		57881.19
13.64		168.42		58021.85
13.65		168.21		58163.14
13.66		168.01		58305.32
13.67		167.80		58448.39
13.67		167.60		58592.49
13.69		167.39		58737.49
13.69		167.18		58883.50
13.70		166.97		59030.33
13.70		166.76		59178.11
13.72		166.56		59326.63
13.73		166.35		59476.03
13.74		166.14		59626.30
13.74		165.93		59777.40
13.75		165.72		59929.27
13.76		165.51		60081.85
13.77		165.30		60235.09
13.78		165.08		60388.88
13.78		164.87		60543.07
13.79		164.66		60697.48
13.80		164.45		60852.15
13.81		164.25		61007.05
13.82		164.04		61162.41
13.83		163.83		61318.14
13.83		163.62		61474.43
13.84		163.41		61631.11
13.85		163.20		61788.56
13.86		163.00		61946.77
13.86		162.79		62106.00
13.88		162.58		62266.17
13.88		162.37		62427.55
13.89		162.16		62589.95
13.90		161.94		62753.61
13.91		161.73		62918.17
13.91		161.52		63083.83
13.93		161.31		63250.17
13.94		161.09		63417.41
13.94		160.88		63585.47
13.95		160.67		63754.24
13.96		160.46		63923.70
13.97		160.24		64093.76
13.98		160.03		64264.46
13.99		159.82		64435.69
13.99		159.60		64607.58
14.00		159.39		64780.13
14.01		159.18		64953.62
14.02		158.96		65128.06
14.02		158.75		65303.70
14.04		158.54		65480.44
14.04		158.32		65658.46
14.05		158.11		65837.42
14.06		157.89		66017.45
14.07		157.67		66198.14
14.07		157.46		66379.70
14.09		157.24		66561.78
14.09		157.03		66744.76
14.10		156.81		66928.35
14.10		156.60		67113.05
14.12		156.38		67298.53
14.13		156.16		67485.26
14.14		155.95		67673.23
14.14		155.73		67862.41
14.15		155.51		68052.71
14.16		155.29		68244.04
14.17		155.07		68436.34
14.18		154.86		68629.49
14.18		154.64		68823.50
14.19		154.42		69018.27
14.20		154.20		69213.91
14.21		153.98		69410.30
14.22		153.76		69607.68
14.23		153.55		69805.88
14.23		153.33		70005.20
14.24		153.11		70205.37
14.25		152.89		70406.80
14.26		152.67		70609.16
14.27		152.45		70812.78
14.28		152.23		71017.65
14.28		152.01		71223.81
14.29		151.79		71430.77
14.30		151.57		71639.09
14.31		151.35		71848.24
14.31		151.13		72058.86
14.33		150.91		72270.42
14.34		150.68		72483.44
14.34		150.46		72697.86
14.35		150.24		72913.52
14.36		150.02		73130.38
14.37		149.79		73348.29
14.38		149.57		73567.29
14.39		149.35		73787.18
14.39		149.12		74008.17
14.40		148.90		74230.07
14.41		148.68		74453.16
14.42		148.45		74677.23
14.42		148.23		74902.66
14.44		148.01		75129.13
14.44		147.78		75357.08
14.45		147.56		75586.12
14.46		147.33		75816.72
14.47		147.11		76048.41
14.47		146.88		76281.73
14.49		146.66		76516.10
14.49		146.43		76752.17
14.50		146.21		76989.30
14.51		145.98		77228.09
14.52		145.75		77468.46
14.53		145.53		77710.28
14.54		145.30		77953.45
14.54		145.07		78197.88
14.55		144.85		78443.55
14.56		144.62		78690.36
14.57		144.39		78938.42
14.58		144.16		79187.67
14.58		143.94		79438.27
14.59		143.71		79690.09
14.60		143.48		79943.38
14.61		143.25		80197.94
14.62		143.02		80454.09
14.63		142.80		80711.52
14.63		142.57		80970.64
14.64		142.34		81230.99
14.65		142.11		81493.14
14.66		141.88		81756.54
14.66		141.65		82021.85
14.68		141.42		82288.43
14.68		141.19		82557.01
14.69		140.96		82826.85
14.70		140.73		83098.81
14.71		140.50		83372.05
14.72		140.27		83647.38
14.73		140.04		83924.66
14.74		139.80		84203.70
14.74		139.57		84484.37
14.75		139.34		84766.54
14.76		139.11		85050.23
14.77		138.87		85335.30
14.78		138.64		85621.94
14.79		138.41		85909.98
14.79		138.18		86199.75
14.80		137.94		86491.00
14.81		137.71		86784.14
14.82		137.48		87078.83
14.82		137.24		87375.54
14.84		137.01		87673.83
14.84		136.78		87974.26
14.85		136.54		88276.22
14.86		136.31		88580.43
14.87		136.07		88886.20
14.87		135.84		89194.32
14.89		135.60		89503.99
14.89		135.37		89816.11
14.90		135.13		90129.78
14.90		134.89		90446.04
14.92		134.66		90763.89
14.92		134.42		91084.47
14.94		134.18		91406.70
14.94		133.94		91731.60
14.95		133.71		92058.97
14.96		133.47		92388.51
14.97		133.23		92720.10
14.98		132.99		93053.47
14.98		132.75		93388.79
14.99		132.51		93725.81
15.00		132.27		94064.93
15.01		132.03		94405.77
15.02		131.79		94748.98
15.03		131.56		95094.11
15.03		131.32		95441.83
15.04		131.08		95791.49
15.05		130.83		96143.91
15.06		130.59		96498.31
15.06		130.35		96855.60
15.08		130.11		97214.86
15.08		129.87		97577.12
15.09		129.63		97941.39
15.10		129.39		98308.78
15.11		129.14		98678.16
15.11		128.90		99050.81
15.13		128.66		99425.50
15.14		128.41		99803.45
15.14		128.17		100184.41
15.15		127.92		100568.08
15.16		127.68		100954.26
15.17		127.43		101342.71
15.18		127.19		101733.56
15.19		126.94		102126.62
15.19		126.70		102522.28
15.20		126.45		102920.16
15.21		126.21		103320.94
15.22		125.96		103724.19
15.22		125.72		104130.58
15.24		125.47		104539.44
15.24		125.22		104951.63
15.25		124.98		105366.35
15.26		124.73		105784.55
15.27		124.48		106205.33
15.27		124.24		106629.71
15.29		123.99		107056.61
15.29		123.74		107487.30
15.30		123.49		107920.57
15.30		123.24		108357.87
15.32		122.99		108797.87
15.33		122.74		109241.90
15.34		122.49		109689.66
15.34		122.24		110140.78
15.35		121.99		110595.06
15.36		121.74		111052.16
15.37		121.49		111512.33
15.38		121.23		111975.40
15.38		120.98		112441.74
15.39		120.73		112911.11
15.40		120.48		113384.07
15.41		120.23		113860.21
15.42		119.97		114340.19
15.43		119.72		114823.43
15.43		119.47		115310.72
15.44		119.21		115801.25
15.45		118.96		116296.05
15.46		118.71		116794.18
15.46		118.45		117296.78
15.48		118.20		117802.82
15.48		117.94		118313.45
15.49		117.69		118827.44
15.50		117.43		119346.31
15.51		117.17		119868.73
15.51		116.92		120396.30
15.53		116.66		120927.57
15.54		116.40		121464.13
15.54		116.14		122005.60
15.55		115.88		122551.41
15.56		115.63		123101.34
15.57		115.37		123655.02
15.58		115.11		124212.73
15.59		114.85		124774.23
15.59		114.59		125340.15
15.60		114.33		125910.12
15.61		114.07		126484.93
15.62		113.81		127064.06
15.62		113.55		127648.36
15.64		113.29		128237.12
15.64		113.02		128831.29
15.65		112.76		129429.94
15.66		112.50		130034.24
15.67		112.24		130643.16
15.67		111.98		131257.87
15.69		111.71		131877.19
15.69		111.45		132502.60
15.70		111.18		133132.84
15.70		110.92		133769.56
15.72		110.65		134411.37
15.73		110.39		135059.89
15.74		110.12		135714.66
15.74		109.85		136375.13
15.75		109.59		137040.96
15.76		109.32		137711.86
15.77		109.05		138388.12
15.78		108.78		139069.57
15.78		108.52		139756.82
15.79		108.25		140449.63
15.80		107.98		141148.73
15.81		107.71		141853.71
15.82		107.44		142565.34
15.83		107.17		143283.03
15.83		106.90		144007.65
15.84		106.63		144738.46
15.85		106.36		145476.42
15.86		106.09		146220.67
15.86		105.82		146972.38
15.88		105.55		147730.60
15.88		105.28		148496.63
15.89		105.00		149269.48
15.90		104.73		150050.51
15.91		104.45		150838.68
15.91		104.18		151635.49
15.93		103.90		152439.85
15.94		103.63		153253.45
15.94		103.35		154075.68
15.95		103.07		154905.83
15.96		102.80		155743.43
15.97		102.52		156588.22
15.98		102.24		157440.43
15.99		101.96		158300.14
15.99		101.69		159167.90
16.00		101.41		160043.75
16.01		101.13		160928.32
16.02		100.85		161821.50
16.02		100.57		162723.89
16.04		100.29		163635.23
16.04		100.01		164556.21
16.05		99.72		165486.51
16.06		99.44		166426.82
16.07		99.16		167376.77
16.07		98.88		168337.07
16.09		98.59		169307.44
16.09		98.31		170288.66
16.10		98.02		171280.55
16.10		97.74		172283.93
16.12		97.45		173298.67
16.13		97.16		174325.97
16.14		96.88		175365.11
16.14		96.59		176415.34
16.15		96.30		177476.16
16.16		96.01		178547.51
16.17		95.72		179629.55
16.18		95.43		180722.71
16.18		95.14		181827.34
16.19		94.85		182943.95
16.20		94.56		184072.80
16.21		94.26		185214.39
16.22		93.97		186368.74
16.23		93.68		187536.49
16.23		93.39		188717.57
16.24		93.09		189912.87
16.25		92.80		191122.10
16.26		92.50		192346.13
16.26		92.20		193584.37
16.28		91.91		194838.24
16.28		91.61		196107.00
16.29		91.31		197392.61
16.30		91.01		198694.07
16.31		90.71		200013.77
16.31		90.41		201350.32
16.33		90.11		202706.28
16.34		89.80		204081.23
16.34		89.50		205474.22
16.35		89.19		206884.37
16.36		88.89		208310.73
16.37		88.58		209754.02
16.38		88.27		211214.01
16.39		87.96		212692.42
16.39		87.66		214188.80
16.40		87.35		215705.34
16.41		87.04		217240.96
16.42		86.73		218798.36
16.42		86.42		220375.66
16.44		86.11		221976.22
16.44		85.79		223597.35
16.45		85.48		225243.26
16.46		85.16		226910.40
16.47		84.85		228604.19
16.47		84.53		230320.07
16.49		84.21		232065.83
16.49		83.89		233838.64
16.50		83.57		235637.80
16.51		83.25		237462.98
16.52		82.93		239313.06
16.53		82.62		241076.96
16.54		82.35		242689.79
16.54		82.10		244178.13
16.55		81.86		245616.18
16.56		81.62		247056.47
16.57		81.38		248512.49
16.58		81.14		249987.38
16.58		80.90		251479.53
16.59		80.65		252993.12
16.60		80.41		254524.34
16.61		80.17		256078.14
16.62		79.92		257649.58
16.63		79.68		259245.21
16.63		79.43		260858.79
16.64		79.18		262498.43
16.65		78.93		264156.70
16.66		78.68		265843.43
16.66		78.43		267549.83
16.68		78.18		269287.21
16.68		77.92		271045.41
16.69		77.67		272837.67
16.70		77.41		274652.04
16.71		77.15		276503.45
16.72		76.89		278383.99
16.73		76.63		280292.12
16.74		76.36		282226.11
16.74		76.10		284184.64
16.75		75.84		286168.79
16.76		75.57		288177.70
16.77		75.31		290214.93
16.78		75.04		292278.45
16.79		74.77		294373.42
16.79		74.50		296495.76
16.80		74.23		298652.28
16.81		73.96		300836.99
16.82		73.69		303058.42
16.82		73.42		305308.50
16.84		73.15		307598.10
16.84		72.87		309916.90
16.85		72.60		312278.51
16.86		72.32		314670.23
16.87		72.04		317108.43
16.87		71.76		319578.11
16.89		71.48		322099.08
16.89		71.20		324653.49
16.90		70.91		327264.71
16.90		70.64		329769.21
16.92		70.40		332105.88
16.93		70.17		334264.28
16.94		69.96		336289.50
16.94		69.75		338236.93
16.95		69.56		340157.78
16.96		69.36		342099.72
16.97		69.16		344068.21
16.98		68.96		346069.03
16.98		68.76		348097.69
16.99		68.56		350162.04
17.00		68.35		352259.96
17.01		68.15		354392.03
17.02		67.94		356551.99
17.03		67.73		358754.00
17.03		67.52		360985.17
17.04		67.31		363263.47
17.05		67.10		365572.62
17.06		66.88		367933.58
17.06		66.66		370326.72
17.08		66.44		372775.42
17.08		66.22		375257.12
17.09		66.00		377801.54
17.10		65.78		380381.77
17.11		65.55		383029.68
17.11		65.32		385715.46
17.13		65.09		388475.76
17.14		64.85		391289.73
17.14		64.62		394153.18
17.15		64.38		397067.39
17.16		64.14		400056.83
17.17		63.89		403150.49
17.18		63.64		406359.85
17.19		63.38		409691.63
17.19		63.12		413113.19
17.20		62.85		416614.32
17.21		62.59		420164.55
17.22		62.32		423783.35
17.22		62.05		427452.52
17.24		61.78		431196.55
17.24		61.51		434982.25
17.25		61.24		438774.89
17.26		60.98		442547.23
17.27		60.72		446375.79
17.27		60.46		450254.67
17.29		60.19		454299.97
17.29		59.91		458499.27
17.30		59.63		462883.01
17.30		59.34		467363.03
17.32		59.05		471963.08
17.33		58.76		476644.00
17.34		58.47		481405.59
17.34		58.18		486247.60
17.35		57.89		491166.75
17.36		57.59		496173.11
17.37		57.30		501260.72
17.38		57.01		506441.06
17.38		56.71		511703.95
17.39		56.42		517064.60
17.40		56.12		522501.18
17.41		55.83		528050.25
17.42		55.53		533687.97
17.43		55.23		539465.64
17.43		54.94		545343.19
17.44		54.63		551377.18
17.45		54.33		557517.10
17.46		54.03		563827.17
17.46		53.72		570242.26
17.48		53.41		576830.94
17.48		53.11		583527.95
17.49		52.80		590436.64
17.50		52.48		597467.99
17.51		52.17		604740.00
17.51		51.85		612146.44
17.53		51.54		619503.58
17.54		51.27		626120.32
17.54		51.04		631821.32
17.55		50.84		636710.25
17.56		50.67		641000.43
17.57		50.52		644926.40
17.58		50.37		648660.94
